Model,Type,Account,Steps,Correct,Repetition per Account(Model),Repetition per Type(Model),Repetition per Question(Model),Account(Model) Cumulative,Type(Model) Cumulative,Question(Model) Cumulative,Account(Model) Percentual,Type(Model) Percentual,Question(Model) Percentual,Type and Account Percentual
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,6,0,61,1461,1461,0,0,0,=0/61,=0/1461,=0/1461,=0/61
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,5,0,62,1462,1462,0,0,0,=0/62,=0/1462,=0/1462,=0/62
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,6,0,63,1463,1463,0,0,0,=0/63,=0/1463,=0/1463,=0/63
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,3,0,64,1464,1464,0,0,0,=0/64,=0/1464,=0/1464,=0/64
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,6,0,65,1465,1465,0,0,0,=0/65,=0/1465,=0/1465,=0/65
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,15,0,66,1466,1466,0,0,0,=0/66,=0/1466,=0/1466,=0/66
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,6,0,67,1467,1467,0,0,0,=0/67,=0/1467,=0/1467,=0/67
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,6,0,68,1468,1468,0,0,0,=0/68,=0/1468,=0/1468,=0/68
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,4,0,69,1469,1469,0,0,0,=0/69,=0/1469,=0/1469,=0/69
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,6,0,70,1470,1470,0,0,0,=0/70,=0/1470,=0/1470,=0/70
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,6,0,71,1471,1471,0,0,0,=0/71,=0/1471,=0/1471,=0/71
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,6,0,72,1472,1472,0,0,0,=0/72,=0/1472,=0/1472,=0/72
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,6,0,73,1473,1473,0,0,0,=0/73,=0/1473,=0/1473,=0/73
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,7,0,74,1474,1474,0,0,0,=0/74,=0/1474,=0/1474,=0/74
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,5,0,75,1475,1475,0,0,0,=0/75,=0/1475,=0/1475,=0/75
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,3,0,76,1476,1476,0,0,0,=0/76,=0/1476,=0/1476,=0/76
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,7,0,77,1477,1477,0,0,0,=0/77,=0/1477,=0/1477,=0/77
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,6,0,78,1478,1478,0,0,0,=0/78,=0/1478,=0/1478,=0/78
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,3,0,79,1479,1479,0,0,0,=0/79,=0/1479,=0/1479,=0/79
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,4,0,80,1480,1480,0,0,0,=0/80,=0/1480,=0/1480,=0/80
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,4,0,81,1481,1481,0,0,0,=0/81,=0/1481,=0/1481,=0/81
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,6,0,82,1482,1482,0,0,0,=0/82,=0/1482,=0/1482,=0/82
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,6,0,83,1483,1483,0,0,0,=0/83,=0/1483,=0/1483,=0/83
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,3,0,84,1484,1484,0,0,0,=0/84,=0/1484,=0/1484,=0/84
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,6,0,85,1485,1485,0,0,0,=0/85,=0/1485,=0/1485,=0/85
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,6,0,86,1486,1486,0,0,0,=0/86,=0/1486,=0/1486,=0/86
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,6,0,87,1487,1487,0,0,0,=0/87,=0/1487,=0/1487,=0/87
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,6,0,88,1488,1488,0,0,0,=0/88,=0/1488,=0/1488,=0/88
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,6,0,89,1489,1489,0,0,0,=0/89,=0/1489,=0/1489,=0/89
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,3,0,90,1490,1490,0,0,0,=0/90,=0/1490,=0/1490,=0/90
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,7,0,91,1491,1491,0,0,0,=0/91,=0/1491,=0/1491,=0/91
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,6,0,92,1492,1492,0,0,0,=0/92,=0/1492,=0/1492,=0/92
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,6,0,93,1493,1493,0,0,0,=0/93,=0/1493,=0/1493,=0/93
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,6,0,94,1494,1494,0,0,0,=0/94,=0/1494,=0/1494,=0/94
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,3,0,95,1495,1495,0,0,0,=0/95,=0/1495,=0/1495,=0/95
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,5,0,96,1496,1496,0,0,0,=0/96,=0/1496,=0/1496,=0/96
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,6,0,97,1497,1497,0,0,0,=0/97,=0/1497,=0/1497,=0/97
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,6,0,98,1498,1498,0,0,0,=0/98,=0/1498,=0/1498,=0/98
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,3,0,99,1499,1499,0,0,0,=0/99,=0/1499,=0/1499,=0/99
gemini-1.5-flash-002,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,6,0,100,1500,1500,0,0,0,=0/100,=0/1500,=0/1500,=0/100
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,1,1501,1501,0,0,0,=0/1,=0/1501,=0/1501,=0/1
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,2,1502,1502,0,0,0,=0/2,=0/1502,=0/1502,=0/2
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,3,0,3,1503,1503,0,0,0,=0/3,=0/1503,=0/1503,=0/3
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,5,0,4,1504,1504,0,0,0,=0/4,=0/1504,=0/1504,=0/4
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,5,1505,1505,0,0,0,=0/5,=0/1505,=0/1505,=0/5
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,4,0,6,1506,1506,0,0,0,=0/6,=0/1506,=0/1506,=0/6
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,7,1507,1507,0,0,0,=0/7,=0/1507,=0/1507,=0/7
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,8,1508,1508,0,0,0,=0/8,=0/1508,=0/1508,=0/8
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,7,0,9,1509,1509,0,0,0,=0/9,=0/1509,=0/1509,=0/9
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,10,1510,1510,0,0,0,=0/10,=0/1510,=0/1510,=0/10
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,3,0,11,1511,1511,0,0,0,=0/11,=0/1511,=0/1511,=0/11
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,3,0,12,1512,1512,0,0,0,=0/12,=0/1512,=0/1512,=0/12
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,7,0,13,1513,1513,0,0,0,=0/13,=0/1513,=0/1513,=0/13
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,4,0,14,1514,1514,0,0,0,=0/14,=0/1514,=0/1514,=0/14
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,15,1515,1515,0,0,0,=0/15,=0/1515,=0/1515,=0/15
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,16,1516,1516,0,0,0,=0/16,=0/1516,=0/1516,=0/16
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,17,1517,1517,0,0,0,=0/17,=0/1517,=0/1517,=0/17
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,18,1518,1518,0,0,0,=0/18,=0/1518,=0/1518,=0/18
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,4,0,19,1519,1519,0,0,0,=0/19,=0/1519,=0/1519,=0/19
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,20,1520,1520,0,0,0,=0/20,=0/1520,=0/1520,=0/20
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,4,0,21,1521,1521,0,0,0,=0/21,=0/1521,=0/1521,=0/21
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,13,0,22,1522,1522,0,0,0,=0/22,=0/1522,=0/1522,=0/22
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,7,0,23,1523,1523,0,0,0,=0/23,=0/1523,=0/1523,=0/23
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,24,1524,1524,0,0,0,=0/24,=0/1524,=0/1524,=0/24
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,25,1525,1525,0,0,0,=0/25,=0/1525,=0/1525,=0/25
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,7,0,26,1526,1526,0,0,0,=0/26,=0/1526,=0/1526,=0/26
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,27,1527,1527,0,0,0,=0/27,=0/1527,=0/1527,=0/27
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,3,0,28,1528,1528,0,0,0,=0/28,=0/1528,=0/1528,=0/28
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,7,0,29,1529,1529,0,0,0,=0/29,=0/1529,=0/1529,=0/29
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,3,0,30,1530,1530,0,0,0,=0/30,=0/1530,=0/1530,=0/30
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,31,1531,1531,0,0,0,=0/31,=0/1531,=0/1531,=0/31
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,7,0,32,1532,1532,0,0,0,=0/32,=0/1532,=0/1532,=0/32
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,33,1533,1533,0,0,0,=0/33,=0/1533,=0/1533,=0/33
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,7,0,34,1534,1534,0,0,0,=0/34,=0/1534,=0/1534,=0/34
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,7,0,35,1535,1535,0,0,0,=0/35,=0/1535,=0/1535,=0/35
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,11,0,36,1536,1536,0,0,0,=0/36,=0/1536,=0/1536,=0/36
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,37,1537,1537,0,0,0,=0/37,=0/1537,=0/1537,=0/37
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,5,0,38,1538,1538,0,0,0,=0/38,=0/1538,=0/1538,=0/38
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,3,0,39,1539,1539,0,0,0,=0/39,=0/1539,=0/1539,=0/39
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,40,1540,1540,0,0,0,=0/40,=0/1540,=0/1540,=0/40
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,4,0,41,1541,1541,0,0,0,=0/41,=0/1541,=0/1541,=0/41
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,18,0,42,1542,1542,0,0,0,=0/42,=0/1542,=0/1542,=0/42
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,3,0,43,1543,1543,0,0,0,=0/43,=0/1543,=0/1543,=0/43
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,3,0,44,1544,1544,0,0,0,=0/44,=0/1544,=0/1544,=0/44
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,45,1545,1545,0,0,0,=0/45,=0/1545,=0/1545,=0/45
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,46,1546,1546,0,0,0,=0/46,=0/1546,=0/1546,=0/46
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,47,1547,1547,0,0,0,=0/47,=0/1547,=0/1547,=0/47
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,48,1548,1548,0,0,0,=0/48,=0/1548,=0/1548,=0/48
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,49,1549,1549,0,0,0,=0/49,=0/1549,=0/1549,=0/49
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,50,1550,1550,0,0,0,=0/50,=0/1550,=0/1550,=0/50
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,7,0,51,1551,1551,0,0,0,=0/51,=0/1551,=0/1551,=0/51
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,52,1552,1552,0,0,0,=0/52,=0/1552,=0/1552,=0/52
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,3,0,53,1553,1553,0,0,0,=0/53,=0/1553,=0/1553,=0/53
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,54,1554,1554,0,0,0,=0/54,=0/1554,=0/1554,=0/54
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,3,0,55,1555,1555,0,0,0,=0/55,=0/1555,=0/1555,=0/55
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,56,1556,1556,0,0,0,=0/56,=0/1556,=0/1556,=0/56
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,3,0,57,1557,1557,0,0,0,=0/57,=0/1557,=0/1557,=0/57
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,58,1558,1558,0,0,0,=0/58,=0/1558,=0/1558,=0/58
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,59,1559,1559,0,0,0,=0/59,=0/1559,=0/1559,=0/59
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,4,0,60,1560,1560,0,0,0,=0/60,=0/1560,=0/1560,=0/60
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,61,1561,1561,0,0,0,=0/61,=0/1561,=0/1561,=0/61
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,62,1562,1562,0,0,0,=0/62,=0/1562,=0/1562,=0/62
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,16,0,63,1563,1563,0,0,0,=0/63,=0/1563,=0/1563,=0/63
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,3,0,64,1564,1564,0,0,0,=0/64,=0/1564,=0/1564,=0/64
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,65,1565,1565,0,0,0,=0/65,=0/1565,=0/1565,=0/65
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,66,1566,1566,0,0,0,=0/66,=0/1566,=0/1566,=0/66
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,67,1567,1567,0,0,0,=0/67,=0/1567,=0/1567,=0/67
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,68,1568,1568,0,0,0,=0/68,=0/1568,=0/1568,=0/68
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,69,1569,1569,0,0,0,=0/69,=0/1569,=0/1569,=0/69
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,70,1570,1570,0,0,0,=0/70,=0/1570,=0/1570,=0/70
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,71,1571,1571,0,0,0,=0/71,=0/1571,=0/1571,=0/71
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,72,1572,1572,0,0,0,=0/72,=0/1572,=0/1572,=0/72
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,73,1573,1573,0,0,0,=0/73,=0/1573,=0/1573,=0/73
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,74,1574,1574,0,0,0,=0/74,=0/1574,=0/1574,=0/74
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,3,0,75,1575,1575,0,0,0,=0/75,=0/1575,=0/1575,=0/75
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,76,1576,1576,0,0,0,=0/76,=0/1576,=0/1576,=0/76
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,77,1577,1577,0,0,0,=0/77,=0/1577,=0/1577,=0/77
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,5,0,78,1578,1578,0,0,0,=0/78,=0/1578,=0/1578,=0/78
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,79,1579,1579,0,0,0,=0/79,=0/1579,=0/1579,=0/79
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,80,1580,1580,0,0,0,=0/80,=0/1580,=0/1580,=0/80
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,3,0,81,1581,1581,0,0,0,=0/81,=0/1581,=0/1581,=0/81
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,82,1582,1582,0,0,0,=0/82,=0/1582,=0/1582,=0/82
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,10,0,83,1583,1583,0,0,0,=0/83,=0/1583,=0/1583,=0/83
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,84,1584,1584,0,0,0,=0/84,=0/1584,=0/1584,=0/84
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,85,1585,1585,0,0,0,=0/85,=0/1585,=0/1585,=0/85
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,86,1586,1586,0,0,0,=0/86,=0/1586,=0/1586,=0/86
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,87,1587,1587,0,0,0,=0/87,=0/1587,=0/1587,=0/87
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,4,0,88,1588,1588,0,0,0,=0/88,=0/1588,=0/1588,=0/88
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,89,1589,1589,0,0,0,=0/89,=0/1589,=0/1589,=0/89
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,90,1590,1590,0,0,0,=0/90,=0/1590,=0/1590,=0/90
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,16,0,91,1591,1591,0,0,0,=0/91,=0/1591,=0/1591,=0/91
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,4,0,92,1592,1592,0,0,0,=0/92,=0/1592,=0/1592,=0/92
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,3,0,93,1593,1593,0,0,0,=0/93,=0/1593,=0/1593,=0/93
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,3,0,94,1594,1594,0,0,0,=0/94,=0/1594,=0/1594,=0/94
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,95,1595,1595,0,0,0,=0/95,=0/1595,=0/1595,=0/95
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,96,1596,1596,0,0,0,=0/96,=0/1596,=0/1596,=0/96
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,6,0,97,1597,1597,0,0,0,=0/97,=0/1597,=0/1597,=0/97
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,3,0,98,1598,1598,0,0,0,=0/98,=0/1598,=0/1598,=0/98
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,3,0,99,1599,1599,0,0,0,=0/99,=0/1599,=0/1599,=0/99
gemini-1.5-flash-002,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,4,0,100,1600,1600,0,0,0,=0/100,=0/1600,=0/1600,=0/100
gemini-1.5-flash-002,CoT,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,6,0,1,1601,1601,0,0,0,=0/1,=0/1601,=0/1601,=0/1
gemini-1.5-flash-002,CoT,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,3,0,2,1602,1602,0,0,0,=0/2,=0/1602,=0/1602,=0/2
gemini-1.5-flash-002,CoT,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,6,0,3,1603,1603,0,0,0,=0/3,=0/1603,=0/1603,=0/3
gemini-1.5-flash-002,CoT,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,6,0,4,1604,1604,0,0,0,=0/4,=0/1604,=0/1604,=0/4
gemini-1.5-flash-002,CoT,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,5,0,5,1605,1605,0,0,0,=0/5,=0/1605,=0/1605,=0/5
