Model,Type,Account,Answer,Correct,Repetition per Account(Model),Repetition per Type(Model),Repetition per Question(Model),Account(Model) Cumulative,Type(Model) Cumulative,Question(Model) Cumulative,Account(Model) Percentual,Type(Model) Percentual,Question(Model) Percentual
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,90718.05,0,534,758,2043,0,0,0,=0/534,=0/758,=0/2043
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,90718.04,0,535,759,2044,0,0,0,=0/535,=0/759,=0/2044
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,90718.47,0,536,760,2045,0,0,0,=0/536,=0/760,=0/2045
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,90718.02,0,537,761,2046,0,0,0,=0/537,=0/761,=0/2046
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,90718.02,0,538,762,2047,0,0,0,=0/538,=0/762,=0/2047
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,90700.0,0,539,763,2048,0,0,0,=0/539,=0/763,=0/2048
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,90718.0,0,540,764,2049,0,0,0,=0/540,=0/764,=0/2049
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,90718.06,0,541,765,2050,0,0,0,=0/541,=0/765,=0/2050
gemini-1.5-flash-002,one_shot,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,52465.14,0,72,759,2037,0,0,0,=0/72,=0/759,=0/2037
gemini-1.5-flash-002,one_shot,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,52174.66,0,73,760,2051,0,0,0,=0/73,=0/760,=0/2051
gemini-1.5-flash-002,one_shot,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,52179.56,0,74,761,2052,0,0,0,=0/74,=0/761,=0/2052
gemini-1.5-flash-002,one_shot,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,52160.16,0,75,762,2053,0,0,0,=0/75,=0/762,=0/2053
gemini-1.5-flash-002,one_shot,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,52173.63,0,76,763,2054,0,0,0,=0/76,=0/763,=0/2054
gemini-1.5-flash-002,one_shot,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,52160.19,0,77,764,2055,0,0,0,=0/77,=0/764,=0/2055
gemini-1.5-flash-002,one_shot,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,52166.51,0,78,765,2056,0,0,0,=0/78,=0/765,=0/2056
gemini-1.5-flash-002,one_shot,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,52179.6,0,79,766,2057,0,0,0,=0/79,=0/766,=0/2057
gemini-1.5-flash-002,one_shot,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,54881.16,0,80,767,2058,0,0,0,=0/80,=0/767,=0/2058
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90718.04,0,1,766,2059,0,0,0,=0/1,=0/766,=0/2059
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90700.0,0,2,767,2060,0,0,0,=0/2,=0/767,=0/2060
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90718.05,0,3,768,2061,0,0,0,=0/3,=0/768,=0/2061
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90718.27,0,5,769,2063,0,0,0,=0/5,=0/769,=0/2063
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90718.0,0,6,770,2064,0,0,0,=0/6,=0/770,=0/2064
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90718.07,0,7,771,2065,0,0,0,=0/7,=0/771,=0/2065
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90718.0,0,8,772,2066,0,0,0,=0/8,=0/772,=0/2066
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90718.05,0,9,773,2067,0,0,0,=0/9,=0/773,=0/2067
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90718.0,0,10,774,2068,0,0,0,=0/10,=0/774,=0/2068
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90718.0,0,11,775,2069,0,0,0,=0/11,=0/775,=0/2069
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,91188.99,0,12,776,2070,0,0,0,=0/12,=0/776,=0/2070
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,13,777,2071,0,0,0,=0/13,=0/777,=0/2071
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90718.07,0,14,778,2072,0,0,0,=0/14,=0/778,=0/2072
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90718.0,0,15,779,2073,0,0,0,=0/15,=0/779,=0/2073
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,16,780,2074,0,0,0,=0/16,=0/780,=0/2074
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90718.47,0,18,781,2076,0,0,0,=0/18,=0/781,=0/2076
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90718.0,0,19,782,2077,0,0,0,=0/19,=0/782,=0/2077
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90718.0,0,20,783,2078,0,0,0,=0/20,=0/783,=0/2078
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90718.03,0,21,784,2079,0,0,0,=0/21,=0/784,=0/2079
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90718.0,0,22,785,2080,0,0,0,=0/22,=0/785,=0/2080
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90718.0,0,23,786,2081,0,0,0,=0/23,=0/786,=0/2081
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90718.0,0,24,787,2082,0,0,0,=0/24,=0/787,=0/2082
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90718.0,0,25,788,2083,0,0,0,=0/25,=0/788,=0/2083
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,91174.81,0,26,789,2084,0,0,0,=0/26,=0/789,=0/2084
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,91182.79,0,27,790,2085,0,0,0,=0/27,=0/790,=0/2085
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90718.04,0,28,791,2086,0,0,0,=0/28,=0/791,=0/2086
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90705.56,0,29,792,2087,0,0,0,=0/29,=0/792,=0/2087
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90718.0,0,30,793,2088,0,0,0,=0/30,=0/793,=0/2088
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90718.0,0,31,794,2089,0,0,0,=0/31,=0/794,=0/2089
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90718.0,0,32,795,2090,0,0,0,=0/32,=0/795,=0/2090
gemini-1.5-flash-002,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,52160.16,0,4,768,2062,0,0,0,=0/4,=0/768,=0/2062
gemini-1.5-flash-002,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,52169.66,0,34,769,2092,0,0,0,=0/34,=0/769,=0/2092
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90718.09,0,33,796,2091,0,0,0,=0/33,=0/796,=0/2091
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90718.46,0,36,797,2094,0,0,0,=0/36,=0/797,=0/2094
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90718.03,0,37,798,2095,0,0,0,=0/37,=0/798,=0/2095
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,38,799,2096,0,0,0,=0/38,=0/799,=0/2096
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90718.05,0,39,800,2097,0,0,0,=0/39,=0/800,=0/2097
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90718.0,0,40,801,2098,0,0,0,=0/40,=0/801,=0/2098
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90718.1,0,41,802,2099,0,0,0,=0/41,=0/802,=0/2099
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90718.03,0,42,803,2100,0,0,0,=0/42,=0/803,=0/2100
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90718.02,0,43,804,2101,0,0,0,=0/43,=0/804,=0/2101
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,17,527,2075,0,0,0,=0/17,=0/527,=0/2075
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,45,528,2103,0,0,0,=0/45,=0/528,=0/2103
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,46,529,2104,0,0,0,=0/46,=0/529,=0/2104
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.0,0,47,530,2105,0,0,0,=0/47,=0/530,=0/2105
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,48,531,2106,0,0,0,=0/48,=0/531,=0/2106
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.0,0,49,532,2107,0,0,0,=0/49,=0/532,=0/2107
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,50,533,2108,0,0,0,=0/50,=0/533,=0/2108
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.0,0,51,534,2109,0,0,0,=0/51,=0/534,=0/2109
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,52,535,2110,0,0,0,=0/52,=0/535,=0/2110
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.0,0,53,536,2111,0,0,0,=0/53,=0/536,=0/2111
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.0,0,54,537,2112,0,0,0,=0/54,=0/537,=0/2112
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,55,538,2113,0,0,0,=0/55,=0/538,=0/2113
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.0,0,56,539,2114,0,0,0,=0/56,=0/539,=0/2114
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,57,540,2115,0,0,0,=0/57,=0/540,=0/2115
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,58,541,2116,0,0,0,=0/58,=0/541,=0/2116
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,59,542,2117,0,0,0,=0/59,=0/542,=0/2117
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,60,543,2118,0,0,0,=0/60,=0/543,=0/2118
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,61,544,2119,0,0,0,=0/61,=0/544,=0/2119
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,62,545,2120,0,0,0,=0/62,=0/545,=0/2120
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.0,0,63,546,2121,0,0,0,=0/63,=0/546,=0/2121
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.0,0,64,547,2122,0,0,0,=0/64,=0/547,=0/2122
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,65,548,2123,0,0,0,=0/65,=0/548,=0/2123
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,66,549,2124,0,0,0,=0/66,=0/549,=0/2124
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,67,550,2125,0,0,0,=0/67,=0/550,=0/2125
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.0,0,68,551,2126,0,0,0,=0/68,=0/551,=0/2126
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.0,0,69,552,2127,0,0,0,=0/69,=0/552,=0/2127
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,70,553,2128,0,0,0,=0/70,=0/553,=0/2128
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,71,554,2129,0,0,0,=0/71,=0/554,=0/2129
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90718.0,0,72,555,2130,0,0,0,=0/72,=0/555,=0/2130
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,73,556,2131,0,0,0,=0/73,=0/556,=0/2131
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,74,557,2132,0,0,0,=0/74,=0/557,=0/2132
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,75,558,2133,0,0,0,=0/75,=0/558,=0/2133
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,76,559,2134,0,0,0,=0/76,=0/559,=0/2134
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,77,560,2135,0,0,0,=0/77,=0/560,=0/2135
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,78,561,2136,0,0,0,=0/78,=0/561,=0/2136
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.0,0,79,562,2137,0,0,0,=0/79,=0/562,=0/2137
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.0,0,80,563,2138,0,0,0,=0/80,=0/563,=0/2138
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,81,564,2139,0,0,0,=0/81,=0/564,=0/2139
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,82,565,2140,0,0,0,=0/82,=0/565,=0/2140
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,83,566,2141,0,0,0,=0/83,=0/566,=0/2141
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.0,0,84,567,2142,0,0,0,=0/84,=0/567,=0/2142
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,85,568,2143,0,0,0,=0/85,=0/568,=0/2143
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,86,569,2144,0,0,0,=0/86,=0/569,=0/2144
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,87,570,2145,0,0,0,=0/87,=0/570,=0/2145
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,88,571,2146,0,0,0,=0/88,=0/571,=0/2146
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.0,0,89,572,2147,0,0,0,=0/89,=0/572,=0/2147
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90718.0,0,90,573,2148,0,0,0,=0/90,=0/573,=0/2148
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90718.0,0,91,574,2149,0,0,0,=0/91,=0/574,=0/2149
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.0,0,92,575,2150,0,0,0,=0/92,=0/575,=0/2150
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,93,576,2151,0,0,0,=0/93,=0/576,=0/2151
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.0,0,94,577,2152,0,0,0,=0/94,=0/577,=0/2152
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.0,0,95,578,2153,0,0,0,=0/95,=0/578,=0/2153
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.0,0,96,579,2154,0,0,0,=0/96,=0/579,=0/2154
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,97,580,2155,0,0,0,=0/97,=0/580,=0/2155
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,98,581,2156,0,0,0,=0/98,=0/581,=0/2156
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,99,582,2157,0,0,0,=0/99,=0/582,=0/2157
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.0,0,100,583,2158,0,0,0,=0/100,=0/583,=0/2158
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,101,584,2159,0,0,0,=0/101,=0/584,=0/2159
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,102,585,2160,0,0,0,=0/102,=0/585,=0/2160
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.0,0,103,586,2161,0,0,0,=0/103,=0/586,=0/2161
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,104,587,2162,0,0,0,=0/104,=0/587,=0/2162
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.0,0,105,588,2163,0,0,0,=0/105,=0/588,=0/2163
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.0,0,106,589,2164,0,0,0,=0/106,=0/589,=0/2164
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90718.0,0,107,590,2165,0,0,0,=0/107,=0/590,=0/2165
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,108,591,2166,0,0,0,=0/108,=0/591,=0/2166
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,109,592,2167,0,0,0,=0/109,=0/592,=0/2167
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.0,0,110,593,2168,0,0,0,=0/110,=0/593,=0/2168
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90718.0,0,111,594,2169,0,0,0,=0/111,=0/594,=0/2169
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,112,595,2170,0,0,0,=0/112,=0/595,=0/2170
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,113,596,2171,0,0,0,=0/113,=0/596,=0/2171
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,114,597,2172,0,0,0,=0/114,=0/597,=0/2172
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.0,0,115,598,2173,0,0,0,=0/115,=0/598,=0/2173
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.0,0,116,599,2174,0,0,0,=0/116,=0/599,=0/2174
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,117,600,2175,0,0,0,=0/117,=0/600,=0/2175
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.0,0,118,601,2176,0,0,0,=0/118,=0/601,=0/2176
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,119,602,2177,0,0,0,=0/119,=0/602,=0/2177
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,120,603,2178,0,0,0,=0/120,=0/603,=0/2178
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,121,604,2179,0,0,0,=0/121,=0/604,=0/2179
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,122,605,2180,0,0,0,=0/122,=0/605,=0/2180
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,123,606,2181,0,0,0,=0/123,=0/606,=0/2181
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,124,607,2182,0,0,0,=0/124,=0/607,=0/2182
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,125,608,2183,0,0,0,=0/125,=0/608,=0/2183
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.0,0,126,609,2184,0,0,0,=0/126,=0/609,=0/2184
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90700.0,0,44,805,2102,0,0,0,=0/44,=0/805,=0/2102
gemini-1.5-flash-002,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,52169.19,0,35,770,2093,0,0,0,=0/35,=0/770,=0/2093
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90700.0,0,128,806,2186,0,0,0,=0/128,=0/806,=0/2186
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,127,610,2185,0,0,0,=0/127,=0/610,=0/2185
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.0,0,131,611,2189,0,0,0,=0/131,=0/611,=0/2189
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,132,612,2190,0,0,0,=0/132,=0/612,=0/2190
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,133,613,2191,0,0,0,=0/133,=0/613,=0/2191
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,134,614,2192,0,0,0,=0/134,=0/614,=0/2192
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.0,0,135,615,2193,0,0,0,=0/135,=0/615,=0/2193
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,136,616,2194,0,0,0,=0/136,=0/616,=0/2194
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.0,0,137,617,2195,0,0,0,=0/137,=0/617,=0/2195
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,138,618,2196,0,0,0,=0/138,=0/618,=0/2196
gemini-1.5-flash-002,PoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,90717.95,0,139,619,2197,0,0,0,=0/139,=0/619,=0/2197
